mortality_trend,cohort_effect,smoking_index,crude_rate,premium_band,postcode_score,tenure_months,marketing_segment,contact_recency,web_logins,paperless_score,call_centre_index,app_sessions,survey_score,annuity_60,life_exp_60,survival_to_80
-0.3363,0.5742,0.3082,-6.028,-3.248,-8.648,1.014,-3.916,0.42,7.575,-3.576,-6.847,-14.461,-2.888,-0.001,0.3671,0.0191
-0.4648,-0.7137,0.2479,0.733,12.271,10.876,1.166,6.061,-4.091,2.918,-2.454,10.479,-1.419,1.6,-0.9851,-0.8828,-0.1457
0.3758,1.6522,-2.1734,11.679,-1.95,-1.13,-5.219,-1.587,1.804,-5.375,3.492,-1.888,-9.276,10.734,1.9885,5.4791,-2.1934
-1.0759,1.7284,0.643,-9.157,-0.477,6.807,-1.613,1.324,6.035,-0.462,-0.873,-0.338,-8.464,-7.555,-0.441,1.3621,-0.3579
0.3274,-0.439,-0.4391,-2.219,3.406,-0.592,-13.993,18.33,-10.786,-5.597,-7.219,4.469,12.173,-12.384,-0.0196,0.0211,-0.2916
-0.6436,-0.0425,-1.4526,-1.036,4.094,4.456,-7.639,1.245,-5.524,-15.174,10.743,-2.067,-4.899,2.836,-0.7775,2.1245,-2.2109
-0.4995,-1.5779,-1.5291,-1.701,6.887,-5.248,10.857,-1.591,4.602,6.461,4.044,-7.742,1.607,-4.429,-1.5527,0.6687,-2.0281
-0.0179,0.6119,-0.832,-2.345,8.295,-3.554,-0.387,3.379,-8.145,0.581,-4.809,-8.499,-12.416,2.982,0.4933,1.6834,-0.9371
-0.6298,-0.3645,-1.1703,4.079,-9.158,-4.188,2.47,3.873,-1.117,4.741,3.279,-9.586,-14.145,2.004,-0.955,1.2793,-1.8179
-0.5035,-0.1107,-0.3155,1.545,2.833,3.291,-1.279,4.847,-16.291,0.717,-17.883,4.868,-5.943,7.998,-0.6847,0.1645,-0.7625
0.3939,1.2234,-1.7763,6.361,-8.099,1.799,-8.831,-5.66,5.426,-8.813,-3.572,-3.994,-3.281,-1.014,1.5737,4.0422,-1.7366
0.2314,1.1167,0.5232,1.06,7.661,-2.2,-13.057,-0.943,-0.929,-2.914,-12.291,-0.626,-0.111,-1.172,1.2445,0.7414,0.7821
-0.5114,1.0843,1.1965,12.902,5.361,0.755,5.135,5.334,10.73,5.171,7.949,-1.72,-3.333,4.116,-0.0082,0.4967,0.9267
0.3255,0.5857,-1.2252,3.321,0.004,1.272,-2.975,-10.309,4.167,-3.841,0.3,12.139,2.684,8.079,0.9746,2.3208,-1.0748
1.4299,-1.6829,0.4266,-5.434,5.183,7.385,-4.55,-9.215,-2.884,-2.838,3.561,10.6,16.513,1.992,-0.3697,-1.951,0.8222
1.1872,-0.3945,0.3546,8.171,4.636,12.879,4.878,4.21,0.416,8.432,-8.65,-5.39,-3.197,-10.803,0.9619,-0.5708,0.7588
-0.0041,0.5044,0.5589,0.141,1.847,1.206,0.5,-5.131,-2.007,-6.354,13.979,-9.462,-6.506,-2.177,0.355,0.1696,0.6045
1.901,-1.6813,1.1358,0.721,13.027,5.267,-2.969,1.487,10.194,-4.6,0.942,-2.548,2.494,2.262,-0.0163,-2.2374,1.4182
-1.0875,-0.8438,1.5635,7.007,-3.961,-3.981,4.88,-8.222,3.381,1.56,5.99,-1.183,1.732,-7.944,-1.6652,-1.309,0.5594
1.3736,0.281,-1.5268,-3.957,-6.737,-2.852,-3.01,13.752,4.502,10.068,8.746,4.216,-0.456,4.565,2.024,2.5834,-1.2967
-0.2024,0.0567,2.1547,-4.275,-2.267,7.149,-14.256,11.085,1.767,-1.927,-3.942,1.253,14.38,-0.066,-0.2075,-0.0609,2.2056
-1.5529,-0.4866,-0.082,-7.058,4.182,3.058,-3.89,-7.714,-2.953,-5.156,4.55,-2.116,7.851,5.893,-1.923,-0.3619,-1.8853
-0.19,-0.1832,0.7852,5.194,5.994,7.38,-9.919,9.584,-5.08,4.393,5.749,7.072,-3.654,-1.216,-0.3772,-0.6372,0.6895
0.0245,-0.2789,0.2072,-4.184,-11.174,-10.666,5.83,-0.713,3.757,-6.962,3.277,-5.875,0.489,-0.241,-0.1656,-0.4695,0.2271
0.2771,0.4568,-0.5926,-2.111,-4.593,-0.85,-1.533,8.664,6.27,-11.962,-2.071,-20.397,-3.579,-1.349,0.7269,1.1202,-0.4594
-0.9889,-0.2738,0.2272,10.836,19.848,-4.63,7.853,10.177,8.691,-6.379,3.488,-1.734,0.696,6.306,-1.3588,-0.4756,-0.7404
0.1559,-0.036,0.6289,4.472,2.987,14.906,2.489,7.58,-3.709,-0.561,5.474,8.077,-2.927,-3.677,0.1491,-0.4638,0.8386
-0.3265,0.6015,-0.9167,2.494,2.392,3.737,6.629,4.878,-7.751,-1.153,6.207,7.033,0.142,1.227,0.0113,1.8002,-1.3048
-0.5497,0.9999,-0.3786,-1.585,10.596,10.18,11.072,8.438,2.611,9.214,-19.028,8.888,3.476,-7.194,-0.0258,1.4127,-0.8867
0.8905,-0.5756,0.3919,-5.72,-5.735,-4.865,-1.245,-4.585,-6.287,0.184,3.924,-5.764,0.067,8.032,0.4111,-0.835,0.8285
0.0659,0.1183,0.4286,-1.541,-0.631,8.968,-2.785,-1.476,-1.284,7.433,9.573,4.229,1.206,0.351,0.1182,-0.2887,0.5455
-0.7838,0.9905,0.5587,-1.976,4.327,6.095,-1.055,-21.004,2.397,7.474,-5.999,-5.642,3.303,5.458,-0.3871,0.6533,-0.0685
0.4142,0.2801,0.7169,4.708,3.892,-2.472,-8.31,7.1,-5.664,-10.526,-6.112,-2.294,3.362,-0.469,0.8101,-0.073,0.991
0.8513,-0.6534,0.2328,7.08,5.456,5.428,2.968,11.617,4.882,-14.367,-7.185,-7.61,-7.063,9.005,0.3316,-0.8519,0.6163
1.5026,-0.0181,-0.0032,2.932,3.636,-10.813,8.871,3.677,2.197,-6.892,9.106,-11.675,-9.785,7.036,1.9078,0.0188,0.2641
1.7398,-0.6509,-0.2392,-3.678,-7.13,3.25,-1.07,-0.628,-15.892,-2.719,-11.51,-9.008,-3.28,-14.571,1.2049,-0.4462,0.0592
-1.6834,1.4273,-0.0646,0.073,-3.904,2.913,-6.677,-2.118,-10.987,-1.993,1.781,-0.128,21.764,-8.982,-1.5985,1.5336,-2.0581
-2.0091,-0.4269,-0.4888,-4.727,-7.465,-5.094,-4.425,8.61,2.024,-1.155,4.196,10.322,0.633,19.771,-2.5477,0.1147,-3.161
0.8457,-1.0948,-1.9258,0.305,-11.014,6.892,6.592,-14.519,12.388,5.143,-6.118,2.337,1.923,5.748,-0.1349,2.1008,-1.758
1.0327,-0.9256,-0.6792,-5.455,-3.498,2.461,-7.576,-8.148,13.116,-17.283,-8.093,5.871,11.544,8.667,0.2136,-0.1168,-0.3141
-0.5453,0.4455,0.9342,-3.435,4.046,5.027,-7.93,2.38,6.051,3.507,-0.438,-4.22,-2.723,-9.173,-0.3837,-0.0921,0.5483
-0.9774,-1.4765,-0.1984,-3.742,-4.998,10.189,-1.302,7.402,-6.465,13.661,10.824,8.081,-8.887,-2.113,-1.8974,-1.3433,-1.1397
-1.244,1.6692,-1.4662,-1.791,-17.509,6.021,18.382,4.506,-0.61,-1.571,1.239,17.031,-3.665,-5.796,-0.858,3.7796,-2.9679
0.5723,1.1869,0.3489,4.182,-9.404,-1.359,3.223,3.343,-8.763,-2.038,-7.1,8.165,7.222,-8.773,1.7573,0.9193,0.7177
-1.0379,-0.7756,-0.9103,-0.11,-2.032,3.759,15.33,-10.255,-5.422,9.621,-4.802,6.561,-4.485,4.003,-1.6079,0.2859,-2.0641
0.9625,1.7002,0.7867,-0.817,-8.389,1.725,3.636,-1.162,12.326,-10.627,9.696,8.32,1.407,1.726,2.9681,1.2427,1.3063
1.4821,-0.9561,-1.1325,-1.167,8.71,-1.042,-5.286,2.496,-7.556,10.6,-4.46,-7.858,9.877,-4.924,0.6058,0.5481,-0.8423
-0.2859,-0.5991,0.3281,3.516,6.619,5.636,5.918,7.665,-0.983,-1.19,1.243,-12.645,-7.248,8.209,-0.7878,-0.8272,0.1666
-1.2106,-0.7708,0.5788,-1.878,6.019,1.69,-6.056,-6.962,7.515,-12.719,-6.841,12.459,-4.353,1.937,-1.7962,-1.1951,-0.6905
1.767,-0.9849,0.3604,-1.346,1.256,-3.534,-5.146,13.186,1.84,8,1.686,-6.84,8.539,0.481,0.8484,-1.2518,0.7205
-0.9081,-0.5262,-0.6479,-4.158,-6.47,-6.842,-4.051,-10.695,11.776,-3.936,17.697,9.462,3.907,8.446,-1.3892,0.2446,-1.63
0.3111,0.7988,1.5788,-6.871,4.55,-4.336,4.673,2.117,2.981,-8.05,12.844,-1.862,-8.594,-0.109,1.0948,0.3117,1.9182
-1.4498,0.1882,0.6744,-3.593,-1.323,-1.539,-8.442,7.519,20.355,9.279,-13.304,-10.308,-3.226,13.437,-1.64,-0.2281,-0.8847
1.2444,0.1217,-0.4363,-3.699,5.877,-4.965,-6.052,-8.667,8.57,5.503,11.658,4.008,-2.617,12.7,1.6286,0.6505,-0.1187
-0.8641,0.2325,-0.1225,0.993,-8.082,2.39,-10.576,7.247,-6.297,5.827,5.066,-2.076,16.879,-6.621,-0.7834,0.3365,-0.9943
-0.4407,1.6845,-1.6682,3.785,-0.582,5.627,-7.156,-8.52,9.618,-5.999,8.853,-16.001,-21.265,8.937,0.6137,4.3004,-2.167
-1.9435,0.9064,-0.8947,1.497,0.588,1.093,0.225,0.238,6.567,6.686,-0.969,2.388,-19.211,-14.767,-2.1729,2.0886,-3.4499
-0.0605,-1.0861,-1.0486,-0.615,-6.551,7.595,3.892,4.349,7.829,-2.331,11.418,-6.288,-11.765,-1.045,-0.9234,0.2694,-1.1787
0.3204,2.1729,1.4847,2.167,1.069,-8.175,-4.566,-0.741,6.843,8.138,-6.013,11.543,-3.325,7.444,2.3212,1.66,1.9125
-0.8811,0.2812,0.1928,4.301,-2.896,-5.609,-4.26,-3.22,-7.16,-1.396,-6.371,5.607,1.233,-14.346,-0.8969,0.1424,-0.7018
-1.5771,0.3907,0.2715,-2.358,-14.803,1.015,-3.477,-7.974,2.501,16.655,-15.682,-2.393,-5.147,4.355,-1.7865,0.1989,-1.5909
-0.9721,-1.9844,0.4739,2.629,-2.728,-6.287,13.891,-17.142,-7.824,-11.782,-11.918,-5.61,3.718,-11.121,-2.2032,-2.3928,-0.4706
0.5109,0.4717,0.5684,6.602,-9.004,12.647,-0.918,-2.544,0.372,4.09,2.027,-10.011,15.401,-8.12,0.9862,0.138,0.943
-1.8975,-1.3065,-0.7618,-0.653,11.875,2.44,1.974,-0.816,-0.995,-1.407,0.121,13.876,-4.885,3.056,-2.5696,-0.3687,-3.2176
-0.6048,-1.2671,0.4967,-2.851,11.721,0.594,-0.201,1.106,5.387,7.208,5.914,-4.085,-5.655,-7.423,-1.5514,-1.5718,-0.042
0.266,-0.3192,-1.2181,-0.95,-4.922,-2.49,-12.151,-4.451,-0.878,2.609,0.123,-7.318,-0.745,-7.638,0.0204,1.4431,-1.1399
-0.2529,-0.0188,-0.5543,4.54,-0.84,-6.309,-1.857,2.442,-16.338,-11.804,3.294,-11.612,-21.904,-5.407,-0.2778,0.6393,-0.7961
-0.685,0.054,0.2943,3.169,-0.733,1.075,-7.774,-8.077,-8.066,-2.601,1.312,11.439,-0.993,7.465,-0.8365,-0.1129,-0.2907
-0.4002,-0.6939,-1.0567,1.816,-0.481,-1.018,-0.126,-7.206,-10.835,-5.002,1.796,-1.891,7.457,8.209,-0.9933,0.6148,-1.5167
1.4849,-0.135,-0.5027,2.745,1.095,-1.579,-13.23,16.742,12.664,3.24,7.774,14.347,1.231,3.095,1.6181,0.4402,-0.1083
0.3037,-0.2104,-0.1217,-2.013,-2.251,1.527,18.155,-2.952,5.928,3.72,-5.181,-4.358,-12.209,-3.218,0.1275,-0.0452,0.0322
1.5415,-1.0938,1.1966,-2.245,2.513,-4.899,-4.606,7.874,-1.79,-8.743,15.369,-14.534,1.843,-13.032,0.3992,-1.5885,1.6506
-0.0887,0.0498,-0.421,4.939,5.078,7.892,2.686,4.642,10.417,-3.769,3.038,3.219,-3.301,3.101,-0.0614,0.4308,-0.5902
-0.9924,2.3151,0.829,7.627,3.131,-6.328,8.772,-5.097,8.592,-0.503,5.679,6.891,-3.416,-1.352,-0.0585,1.7728,-0.0717
-2.7251,-0.5137,-0.0515,-5.902,-6.732,-11.841,-2.145,-6.408,0.13,3.729,4.001,-5.787,-11.347,1.571,-3.2486,-0.5396,-4.1047
0.0096,0.2383,-0.7624,7.417,-9.587,-3.44,-7.516,14.292,-0.608,15.413,5.64,6.823,-9.939,-2.453,0.1622,1.1734,-0.8475
-1.2672,-0.3628,-0.3539,1.531,-8.313,-6.968,-0.334,-13.311,-4.523,0.948,5.941,-8.678,11.234,6.429,-1.7353,0.0017,-1.7384
0.953,0.053,-0.2781,3.066,8.081,4.411,7.109,-0.47,8.366,-5.288,7.066,10.175,3.35,-5.655,1.1374,0.3383,0.0581
-0.8393,-0.5759,-0.0359,0.122,-8.582,-4.84,-1.877,2.39,5.801,7.734,11.856,16.398,7.967,8.205,-1.3335,-0.5975,-0.8161
1.2496,0.2623,0.1163,0.553,6.991,15.274,8.329,11.495,2.18,12.054,-3.501,7.46,-11.82,1.354,1.8191,0.1804,0.4737
-0.3559,0.6319,0.5775,-0.448,-4.371,1.711,15.383,-6.86,-10.138,-0.337,7.53,-10.246,-9.66,-12.815,0.0381,0.2837,0.4257
0.481,-0.885,0.4577,-0.142,-0.975,-0.617,-9.951,23.477,0.372,11.415,4.191,-0.047,-19.315,7.897,-0.3161,-1.2263,0.7695
-0.9995,1.8774,0.5328,-1.705,6.653,-1.336,10.91,2.092,-15.074,5.02,-10.857,7.424,5.007,-2.778,-0.3047,1.5351,-0.3545
-0.085,0.4055,0.0771,-5.828,2.216,2.514,-0.713,-0.777,2.293,-0.674,11.2,-5.72,-10.1,1.236,0.2681,0.2929,0.0628
1.1722,0.3724,-0.4255,-1.44,-7.909,0.17,5.805,13.413,-10.925,-5.733,-2.209,7.783,-7.716,-8.081,1.8371,0.8655,-0.0385
0.4489,1.0023,0.1742,-3.842,11.466,8.209,1.464,2.097,-13.664,-2.537,6.011,0.267,-1.31,3.969,1.5161,0.8708,0.479
-0.0977,1.4395,-1.1375,-3.711,5.377,6.954,0.486,6.989,-4.677,5.494,-6.894,1.306,5.772,3.065,0.9422,2.9968,-1.3277
-0.2522,0.5174,-0.0042,-5.61,1.31,1.547,6.002,2.434,2.181,6.826,-19.411,4.004,-2.336,1.339,0.1253,0.4785,-0.1665
-0.3077,-0.6948,0.7518,2.581,-0.469,-4.19,0.887,5.71,5.736,12.329,-11.896,-3.513,-11.766,-2.164,-0.9361,-1.1466,0.6111
0.0964,-0.3356,-0.1933,-11.956,-6.63,1.024,-24.239,4.718,-11.588,16.166,0.835,7.633,-5.897,8.124,-0.1491,-0.1571,-0.1993
-0.8397,0.3663,0.6136,3.912,-4.555,3.76,-3.552,5.134,3.677,-4.393,10.114,0.519,-2.589,16.414,-0.823,-0.008,-0.0833
0.237,0.7112,0.3259,2.033,0.093,-13.732,2.169,-10.183,10.537,-3.024,-2.528,3.976,-7.142,-2.385,0.9294,0.5121,0.4797
1.2763,0.7716,-0.7567,4.502,-0.7,11.076,-4.648,-9.302,1.073,-2.566,-4.911,5.866,-1.222,4.337,2.4482,1.6611,-0.4362
-0.3194,0.077,-0.1919,-8.965,-10.205,-9.329,5.628,-2.554,-0.825,-19.989,-3.717,9.684,13.272,-4.176,-0.2832,0.2429,-0.4799
0.0274,0.3871,0.7279,-6.623,5.836,16.525,4.833,1.3,10.058,-1.747,-2.362,5.959,-5.996,-20.391,0.3828,-0.0764,0.8622
1.6863,0.2533,0.2824,3.301,-7.385,2.69,4.923,7.721,-1.884,-4.406,2.855,-10.165,-2.862,-6.525,2.385,0.0442,0.6139
2.1642,0.3794,0.1999,-1.961,-1.677,-0.488,-11.284,-1.735,0.844,3.05,4.99,3.552,-4.679,-4.838,3.1881,0.1951,0.3114
0.2264,-0.6604,1.5211,-1.297,2.257,-10.833,7.237,2.236,4.824,-11.403,1.581,-3.541,10.162,-8.097,-0.3138,-1.1083,1.7775
-2.0211,-0.0975,0.496,10.492,1.093,0.414,4.096,-4.464,-4.896,12.911,6.708,-2.362,1.818,1.129,-2.4091,-0.404,-2.0546
-0.4656,1.5874,-1.0576,-1.753,-3.072,-18.305,-4.838,-0.812,-10.115,-11.108,6.076,-5.022,-2.04,5.236,0.5333,2.9807,-1.5616
-1.6319,0.2261,0.49,1.406,-1.842,-8.134,0.939,-13.532,-11.313,9.258,4.382,-5.411,2.311,-5.524,-1.8952,-0.1166,-1.3322
-1.0939,0.5598,1.0004,3.024,-6.016,6.12,-3.308,6.882,-12.038,9.255,-2.24,-8.206,6.24,2.466,-1.1158,0.0418,-0.1017
-2.0211,1.3825,-0.5346,-3.073,-3.741,-4.588,-0.003,-7.916,-0.597,6.982,-9.775,2.597,10.333,-1.617,-2.1257,1.9847,-3.2677
-0.2369,-1.5989,-1.4004,-2.177,-26.393,5.061,-1.395,9.085,0.304,2.592,-3.778,-3.453,1.305,5.202,-1.449,0.4522,-1.6885
-0.4269,-0.4053,0.3767,3.073,13.271,-4.337,10.046,-10.548,12.681,-0.702,1.899,-0.597,5.041,-7.665,-0.7313,-0.6877,0.0754
0.0155,1.4867,-0.6635,-3.225,-1.653,6.408,2.134,-4.096,-12.698,4.25,-5.703,-3.74,2.615,8.527,1.2092,2.2996,-0.7068
-0.3185,-0.3803,-1.7402,10.826,-5.901,21.12,-4.377,2.206,3.253,2.661,2.18,-8.419,4.173,5.536,-0.6898,2.4288,-2.1227
1.0072,-0.3667,-0.3443,-3.336,-12.659,11.024,-17.202,4.008,-2.122,7.01,-3.38,-12.602,-12.811,8.302,0.7943,-0.0311,0.0435
-0.3128,-0.2991,0.6454,4.142,6.822,1.383,-6.282,-1.149,-4.417,5.64,5.566,-0.457,1.267,-3.871,-0.5723,-0.6938,0.4419
-1.8361,-0.7808,1.4552,10.114,-7.139,-4.212,22.752,-5.185,3.697,-8.101,-14.215,7.206,8.308,-4.636,-2.3795,-1.2097,-0.6531
-0.8601,-0.032,0.6542,9.013,-1.19,1.573,5.387,-15.07,-3.895,-1.285,-5.483,2.184,-4.776,-3.866,-1.0057,-0.4534,-0.1977
-0.9579,-0.9553,-1.0116,3.973,-9.465,-12.552,-16.016,14.209,10.751,-11.647,-7.051,3.994,1.857,1.032,-1.5629,0.3268,-2.0922
-0.5331,-0.4889,-2.4143,4.153,4.319,-11.364,4.678,3.662,9.052,-9.276,-4.672,-3.509,10.821,-3.217,-0.9195,4.057,-3.1624
-1.2287,0.7746,-0.3894,1.97,9.149,0.569,14.156,-12.249,1.959,4.666,-11.116,2.777,-10.184,0.795,-1.1814,1.1686,-1.7791
-0.7392,0.1971,-0.1171,5.24,6.235,0.604,-4.326,7.481,18.753,5.245,-6.748,-9.706,-1.28,-4.216,-0.7492,0.3243,-0.7913
-1.0033,-1.0212,-0.1539,-2.289,2.191,-6.002,-2.532,8.334,-0.387,-4.816,2.693,2.656,7.567,11.78,-1.6663,-0.9046,-1.1074
1.8481,-1.4127,-0.6554,11.068,5.262,-0.263,-6.608,0.722,2.7,6.606,-3.145,-9.798,-6.273,-14.065,0.319,-0.6479,-0.5225
0.0151,-0.819,-0.098,-2.051,-0.136,8.016,-3.348,4.345,7.324,-19.629,10.406,-1.251,-6.32,-8.324,-0.6327,-0.7478,-0.1256
1.6943,0.2453,-0.416,8.318,2.682,7.554,6.072,-6.157,4.221,-0.659,-0.964,-10.773,-0.934,-3.674,2.3704,0.6649,-0.1289
-1.2301,1.7321,0.7726,-7.92,-4.404,2.018,-5.85,-3.454,-9.854,-16.515,-3.826,-7.869,-0.445,-6.311,-0.7655,1.2711,-0.4148
0.0378,-0.1345,0.4016,0.609,-3.902,2.088,3.801,10.135,-14.233,4.931,-1.736,-4.907,-5.539,-6.787,0.0091,-0.4387,0.4315
0.8318,1.5521,-3.1133,2.697,-1.287,4.628,15.79,10.279,-3.808,8.363,-1.04,-6.471,-21.579,-1.677,2.6047,8.2541,-3.0637
1.1176,-1.1272,0.2254,-1.553,-2.217,21.696,7.883,9.657,6.099,3.443,-4.313,0.538,4.966,2.753,0.0762,-1.3492,0.6898
-0.512,0.6831,-3.0261,3.359,3.394,19.727,16.457,-7.939,5.899,5.353,3.757,-0.128,1.254,7.989,-0.1556,7.0585,-3.7442
1.9331,-2.6883,0.8079,-3.675,2.256,2.003,-5.913,-10.168,1.968,15.691,-14.128,0.941,-14.83,-7.27,-1.3694,-3.1287,1.1134
1.1744,-0.266,-0.2005,9.344,-14.473,4.04,0.729,7.245,0.595,-5.978,-1.831,5.875,6.426,11.056,1.0953,-0.0616,0.195
1.6226,-0.8861,1.2213,-10.146,4.4,14.131,5.917,-16.588,8.372,-0.109,4.156,-4.445,-8.411,14.376,0.7218,-1.446,1.749
0.8129,0.0772,1.0073,-6.835,5.557,-3.504,8.131,11.132,0.202,-5.905,-2.176,0.163,0.948,-3.118,1.0422,-0.5154,1.5105
-1.0791,0.9608,0.7433,-1.503,2.738,-15.346,-10.936,3.765,-12.458,6.711,5.014,-11.955,1.587,-3.649,-0.932,0.5388,-0.1817
-2.0727,2.6599,-0.2022,1.668,8.407,4.012,-6.667,-7.658,5.593,-0.761,7.821,8.961,10.225,-15.525,-2.0662,2.8731,-2.9367
0.636,-0.4246,-0.3425,3.446,4.261,-0.819,1.208,0.876,0.891,-4.321,-4.599,9.781,-10.071,-5.408,0.3241,-0.0427,-0.0858
0.0606,0.4954,0.0821,3.394,6.432,4.421,-4.886,5.703,15.451,-2.602,2.322,8.284,-10.73,8.379,0.4416,0.4247,0.1498
-0.7364,-1.1839,0.5663,0.647,-16.134,2.94,0.977,0.867,8.448,-6.714,-1.646,12.424,1.034,-3.983,-1.6303,-1.5723,0.027
0.5313,0.3136,1.6057,-7.447,-22.936,-8.196,3.296,7.158,-2.271,-0.002,-3.54,-3.875,-4.755,-9.123,0.9005,-0.0882,2.0163
0.5102,0.1391,0.9547,-2.543,-4.736,10.01,13.518,-5.758,-15.306,5.955,-5.017,0.647,5.148,5.409,0.7421,-0.2733,1.3186
0.2816,0.7885,-1.4903,2.695,-4.319,12.301,-7.869,22.245,8.92,-7.744,6.255,-13.305,17.214,-14.716,1.0563,3.006,-1.4879
-1.3054,0.8087,-0.8877,-1.521,0.19,-1.146,-1.579,1.107,-2.713,-6.881,-1.869,-9.506,4.923,-5.323,-1.2769,1.9283,-2.3812
0.1412,-1.4782,-0.9977,-1.684,4.661,12.738,4.059,-17.317,-4.156,2.674,2.538,12.363,10.328,0.639,-1.0797,-0.144,-1.0874
1.0159,-0.2449,-1.6067,5.614,6.065,-10.775,8.197,-9.343,-0.526,-4.631,-3.696,-6.354,5.93,7.278,0.9373,2.2263,-1.3891
0.8788,-0.1852,-1.295,-2.644,-12.583,2.747,-2.657,16.76,4.136,-16.441,1.404,-4.12,3.654,14.903,0.8638,1.6825,-1.0539
-0.0954,-1.3524,1.4413,4.192,-5.651,2.298,-2.446,-2.558,-10.485,19.675,0.706,0.563,-2.209,-8.966,-1.1171,-1.8076,1.4978
-0.0031,-1.5014,-0.7528,-0.105,6.254,-1.107,11.265,-6.291,-5.865,11.922,-0.665,-10.396,-1.239,16.424,-1.2077,-0.6543,-0.8472
0.804,-0.3274,0.1697,-7.157,-3.76,1.766,6.341,9.188,-0.1,-1.611,-2.085,2.174,-0.871,-3.827,0.6042,-0.4615,0.5904
1.1335,1.9331,1.7235,-11.843,-1.292,9.29,-14.286,1.451,3.752,-6.816,5.847,9.039,2.209,-3.853,3.5966,1.5581,2.2968
0.142,0.9497,-1.1045,4.186,1.504,-2.077,-12.974,-2.846,8.24,5.148,-5.329,3.81,8.238,-24.585,0.9585,2.4647,-1.1002
0.5224,-0.4504,2.021,-10.186,2.603,10.66,8.492,11.276,-2.855,4.357,2.989,7.878,10.632,-5.973,0.1754,-0.6248,2.4918
-0.5246,-0.1962,-0.3944,6.637,-6.759,-1.356,-1.986,-12.093,1.988,-0.727,-3.39,11.041,8.619,16.576,-0.7482,0.1895,-0.9055
1.2847,-1.2943,-1.2333,3.666,2.477,-2.406,3.905,3.695,3.423,-9.036,11.724,-0.934,18.304,7.591,0.0143,0.4637,-0.9062
-0.605,-0.526,0.1652,0.336,-3.595,-15.871,-10.051,8.724,2.501,-3.106,-12.192,-6.255,15.557,-9.778,-1.0624,-0.6073,-0.4073
0.5548,0.9899,3.3342,2.844,-0.318,-2.025,-14.468,-3.621,4.194,1.253,-8.302,6.1,-7.042,-0.125,1.5942,2.4224,4.0217
-1.3566,0.0613,-0.0436,7.815,-4.811,18.125,-20.557,5.494,-0.897,-11.191,-6.44,-4.999,-1.694,1.786,-1.5574,0.097,-1.6155
0.1281,-0.3619,1.6738,1.276,5.129,-2.827,-3.548,-2.089,5.404,9.968,5.676,-8.285,5.827,1.96,-0.1648,-0.6542,1.9748
0.0197,1.5776,-0.2728,-0.434,6.509,5.505,7.337,5.976,10.738,-6.228,2.148,-1.004,5.101,3.257,1.2865,1.8115,-0.323
0.5993,-2.6316,-0.1056,1.076,-14.185,8.612,7.666,0.209,-17.286,-3.612,9.868,-3.001,6.213,-10.69,-1.8165,-2.5649,0.1948
-1.0576,-2.9751,1.4591,0.969,5.244,2.657,10.602,-10.643,8.837,13.041,-4.303,9.34,1.809,-5.469,-2.6179,-3.392,0.5181
2.6813,0.0661,2.4408,-3.195,-11.361,-7.055,-3.485,-5.7,-12.52,11.216,-0.917,6.394,-7.418,-1.834,3.3175,0.2957,2.3556
-2.7386,-2.162,-1.235,-3.99,-13.193,10.699,-6.096,-5.698,9.439,17.466,-3.135,6.658,-11.044,-7.113,-3.2087,-0.4607,-5.536
-1.0072,-0.6736,-1.3415,-0.712,12.877,-0.05,1.477,3.193,-11.073,11.93,-9.547,5.983,-12.591,-13.947,-1.588,1.2187,-2.4115
0.3102,0.522,-1.2266,-1.681,5.958,-8.257,17.191,-2.147,-2.55,5.439,-5.636,7.294,-3.713,-8.548,0.769,2.2649,-1.218
0.0423,0.4937,-1.2333,-4.397,-0.898,-2.703,3.213,5.653,-2.224,2.136,12.078,0.132,-7.239,3.127,0.4689,2.125,-1.3228
-1.2076,0.4385,-0.0615,-8.89,9.807,1.148,5.529,9.588,-5.455,1.24,-0.006,-4.098,14.654,-0.12,-1.1938,0.4237,-1.291
-0.6174,0.0417,-0.638,5.594,-11.893,-0.037,7.577,5.483,-1.318,15.384,-1.978,-4.692,2.86,20.835,-0.7787,0.8108,-1.2728
-0.4198,0.2407,-1.0416,-0.032,-4.407,-3.251,7.563,-6.136,4.094,10.685,-4.926,-9.566,-2.982,-5.262,-0.3633,1.6768,-1.5025
0.601,0.1007,-0.9169,-0.324,2.07,7.25,-0.634,1.892,0.677,2.2,16.654,1.563,-3.664,2.392,0.855,1.2253,-0.6997
0.2154,-1.7428,-0.3178,5.314,-5.76,5.838,-1.216,7.578,5.952,8.869,10.46,3.888,7.461,-9.997,-1.2164,-1.3966,-0.1682
-0.8226,-1.3331,-0.9176,-10.459,-6.79,5.725,-3.436,3.87,-2.366,2.309,-4.717,6.328,-11.976,4.978,-1.7868,-0.1962,-1.8402
0.8088,-0.0487,0.6379,3.551,-13.45,2.096,10.078,5.359,5.727,-2.536,-6.759,2.817,-3.154,-9.935,0.9572,-0.4667,1.1027
1.0079,-1.3155,0.9534,-3.706,8.646,10.251,9.19,-22.142,7.253,5.86,5.059,7.071,-27.628,-0.366,-0.2086,-1.7873,1.485
-2.2106,0.7952,-0.0342,9.998,-7.095,-9.091,14.486,2.091,0.811,-4.684,-6.903,3.753,6.194,0.411,-2.5269,0.8608,-3.0862
